"Datetime";"ContentID";"ContentType";"Category";"Reaction";"Score";"URL"
"2020-12-12 21:41:33";"a8d3e5b8-7838-477c-82ce-4c90029e56ce";"Photo";"Public Speaking";"Indifferent";20;"https://socialbuzz.cdn.com/content/storage/a8d3e5b8-7838-477c-82ce-4c90029e56ce"
"2021-01-02 02:27:09";"a8d3e5b8-7838-477c-82ce-4c90029e56ce";"Photo";"Public Speaking";"Super Love";75;"https://socialbuzz.cdn.com/content/storage/a8d3e5b8-7838-477c-82ce-4c90029e56ce"
"2021-01-03 14:38:26";"dfdf6d34-e60b-4d21-9973-4bf07769be78";"Photo";"Public Speaking";"Scared";15;"https://socialbuzz.cdn.com/content/storage/dfdf6d34-e60b-4d21-9973-4bf07769be78"
"2020-09-01 06:59:34";"dfdf6d34-e60b-4d21-9973-4bf07769be78";"Photo";"Public Speaking";"Like";50;"https://socialbuzz.cdn.com/content/storage/dfdf6d34-e60b-4d21-9973-4bf07769be78"
"2020-12-05 19:20:43";"dfdf6d34-e60b-4d21-9973-4bf07769be78";"Photo";"Public Speaking";"Like";50;"https://socialbuzz.cdn.com/content/storage/dfdf6d34-e60b-4d21-9973-4bf07769be78"
"2021-05-15 08:26:35";"dfdf6d34-e60b-4d21-9973-4bf07769be78";"Photo";"Public Speaking";"Like";50;"https://socialbuzz.cdn.com/content/storage/dfdf6d34-e60b-4d21-9973-4bf07769be78"
"2021-04-22 08:38:23";"dfdf6d34-e60b-4d21-9973-4bf07769be78";"Photo";"Public Speaking";"Scared";15;"https://socialbuzz.cdn.com/content/storage/dfdf6d34-e60b-4d21-9973-4bf07769be78"
"2021-04-29 11:32:54";"34cb120b-853b-4788-8978-a3544449136b";"Photo";"Food";"Love";65;"https://socialbuzz.cdn.com/content/storage/34cb120b-853b-4788-8978-a3544449136b"
"2020-08-14 21:30:07";"34cb120b-853b-4788-8978-a3544449136b";"Photo";"Food";"Love";65;"https://socialbuzz.cdn.com/content/storage/34cb120b-853b-4788-8978-a3544449136b"
"2020-08-08 11:04:31";"e4306fd4-391c-4016-8b5f-98594bb647a0";"Audio";"Healthy Eating";"Scared";15;"https://socialbuzz.cdn.com/content/storage/e4306fd4-391c-4016-8b5f-98594bb647a0"
"2020-11-19 02:10:31";"697af362-e84b-4429-b4ea-4123c6ab44ba";"Video";"Science";"Love";65;"https://socialbuzz.cdn.com/content/storage/697af362-e84b-4429-b4ea-4123c6ab44ba"
"2020-06-23 00:59:57";"697af362-e84b-4429-b4ea-4123c6ab44ba";"Video";"Science";"Love";65;"https://socialbuzz.cdn.com/content/storage/697af362-e84b-4429-b4ea-4123c6ab44ba"
"2020-10-11 10:02:58";"f2143553-d9cd-4d8d-8276-98557a0054af";"Photo";"Cooking";"Heart";60;"https://socialbuzz.cdn.com/content/storage/f2143553-d9cd-4d8d-8276-98557a0054af"
"2020-10-07 02:45:45";"ad8bc9be-50a3-491a-b240-49b8f573238e";"Gif";"Soccer";"Want";70;"https://socialbuzz.cdn.com/content/storage/ad8bc9be-50a3-491a-b240-49b8f573238e"
"2021-05-27 15:37:18";"ad8bc9be-50a3-491a-b240-49b8f573238e";"Gif";"Soccer";"Want";70;"https://socialbuzz.cdn.com/content/storage/ad8bc9be-50a3-491a-b240-49b8f573238e"
"2020-10-21 12:16:54";"ad8bc9be-50a3-491a-b240-49b8f573238e";"Gif";"Soccer";"Adore";72;"https://socialbuzz.cdn.com/content/storage/ad8bc9be-50a3-491a-b240-49b8f573238e"
"2021-05-19 06:27:48";"ad8bc9be-50a3-491a-b240-49b8f573238e";"Gif";"Soccer";"Want";70;"https://socialbuzz.cdn.com/content/storage/ad8bc9be-50a3-491a-b240-49b8f573238e"
"2021-04-15 00:06:47";"54acd843-1e09-4b30-a80a-b9e0295ff269";"Gif";"Tennis";"Disgust";0;"https://socialbuzz.cdn.com/content/storage/54acd843-1e09-4b30-a80a-b9e0295ff269"
"2021-06-02 18:45:57";"54acd843-1e09-4b30-a80a-b9e0295ff269";"Gif";"Tennis";"Disgust";0;"https://socialbuzz.cdn.com/content/storage/54acd843-1e09-4b30-a80a-b9e0295ff269"
"2020-09-07 04:23:45";"54acd843-1e09-4b30-a80a-b9e0295ff269";"Gif";"Tennis";"Disgust";0;"https://socialbuzz.cdn.com/content/storage/54acd843-1e09-4b30-a80a-b9e0295ff269"
"2021-03-16 06:50:04";"54acd843-1e09-4b30-a80a-b9e0295ff269";"Gif";"Tennis";"Disgust";0;"https://socialbuzz.cdn.com/content/storage/54acd843-1e09-4b30-a80a-b9e0295ff269"
"2021-01-20 08:50:49";"d75016e9-9817-47e7-a2f9-dbfae392d3d6";"Gif";"Culture";"Worried";12;"https://socialbuzz.cdn.com/content/storage/d75016e9-9817-47e7-a2f9-dbfae392d3d6"
"2021-06-05 04:39:00";"46bd9a52-6547-457f-87fa-0e434e5bc61c";"Photo";"Fitness";"Super Love";75;"https://socialbuzz.cdn.com/content/storage/46bd9a52-6547-457f-87fa-0e434e5bc61c"
"2021-04-05 01:13:02";"46bd9a52-6547-457f-87fa-0e434e5bc61c";"Photo";"Fitness";"Super Love";75;"https://socialbuzz.cdn.com/content/storage/46bd9a52-6547-457f-87fa-0e434e5bc61c"
"2020-12-29 22:15:27";"46bd9a52-6547-457f-87fa-0e434e5bc61c";"Photo";"Fitness";"Super Love";75;"https://socialbuzz.cdn.com/content/storage/46bd9a52-6547-457f-87fa-0e434e5bc61c"
"2021-03-17 19:59:18";"46bd9a52-6547-457f-87fa-0e434e5bc61c";"Photo";"Fitness";"Super Love";75;"https://socialbuzz.cdn.com/content/storage/46bd9a52-6547-457f-87fa-0e434e5bc61c"
"2020-07-26 17:57:13";"46bd9a52-6547-457f-87fa-0e434e5bc61c";"Photo";"Fitness";"Super Love";75;"https://socialbuzz.cdn.com/content/storage/46bd9a52-6547-457f-87fa-0e434e5bc61c"
"2021-04-29 09:05:14";"b6ecb09e-a706-4589-bb75-70cb1cc590eb";"Photo";"Culture";"Dislike";10;"https://socialbuzz.cdn.com/content/storage/b6ecb09e-a706-4589-bb75-70cb1cc590eb"
"2021-03-23 20:11:09";"b6ecb09e-a706-4589-bb75-70cb1cc590eb";"Photo";"Culture";"Dislike";10;"https://socialbuzz.cdn.com/content/storage/b6ecb09e-a706-4589-bb75-70cb1cc590eb"
"2021-03-14 00:03:31";"b6ecb09e-a706-4589-bb75-70cb1cc590eb";"Photo";"Culture";"Peeking";35;"https://socialbuzz.cdn.com/content/storage/b6ecb09e-a706-4589-bb75-70cb1cc590eb"
"2021-04-26 08:04:17";"b6ecb09e-a706-4589-bb75-70cb1cc590eb";"Photo";"Culture";"Dislike";10;"https://socialbuzz.cdn.com/content/storage/b6ecb09e-a706-4589-bb75-70cb1cc590eb"
"2020-11-27 07:27:08";"b6ecb09e-a706-4589-bb75-70cb1cc590eb";"Photo";"Culture";"Dislike";10;"https://socialbuzz.cdn.com/content/storage/b6ecb09e-a706-4589-bb75-70cb1cc590eb"
"2020-10-22 03:49:34";"b6ecb09e-a706-4589-bb75-70cb1cc590eb";"Photo";"Culture";"Dislike";10;"https://socialbuzz.cdn.com/content/storage/b6ecb09e-a706-4589-bb75-70cb1cc590eb"
"2021-02-09 16:18:23";"b6ecb09e-a706-4589-bb75-70cb1cc590eb";"Photo";"Culture";"Peeking";35;"https://socialbuzz.cdn.com/content/storage/b6ecb09e-a706-4589-bb75-70cb1cc590eb"
"2021-05-23 10:26:57";"02ba5af1-784a-44cc-ae3a-14833c4a2237";"Video";"Healthy Eating";"Peeking";35;"https://socialbuzz.cdn.com/content/storage/02ba5af1-784a-44cc-ae3a-14833c4a2237"
"2021-02-06 10:41:14";"02ba5af1-784a-44cc-ae3a-14833c4a2237";"Video";"Healthy Eating";"Peeking";35;"https://socialbuzz.cdn.com/content/storage/02ba5af1-784a-44cc-ae3a-14833c4a2237"
"2020-09-27 01:38:56";"02ba5af1-784a-44cc-ae3a-14833c4a2237";"Video";"Healthy Eating";"Heart";60;"https://socialbuzz.cdn.com/content/storage/02ba5af1-784a-44cc-ae3a-14833c4a2237"
"2021-01-31 06:55:10";"02ba5af1-784a-44cc-ae3a-14833c4a2237";"Video";"Healthy Eating";"Heart";60;"https://socialbuzz.cdn.com/content/storage/02ba5af1-784a-44cc-ae3a-14833c4a2237"
"2021-02-11 22:03:59";"02ba5af1-784a-44cc-ae3a-14833c4a2237";"Video";"Healthy Eating";"Heart";60;"https://socialbuzz.cdn.com/content/storage/02ba5af1-784a-44cc-ae3a-14833c4a2237"
"2020-09-17 06:10:34";"02ba5af1-784a-44cc-ae3a-14833c4a2237";"Video";"Healthy Eating";"Peeking";35;"https://socialbuzz.cdn.com/content/storage/02ba5af1-784a-44cc-ae3a-14833c4a2237"
"2021-05-04 01:38:39";"02ba5af1-784a-44cc-ae3a-14833c4a2237";"Video";"Healthy Eating";"Peeking";35;"https://socialbuzz.cdn.com/content/storage/02ba5af1-784a-44cc-ae3a-14833c4a2237"
"2021-02-06 06:02:06";"c84f903e-32ae-4ce1-b66b-d876439fccf5";"Audio";"Healthy Eating";"Disgust";0;"https://socialbuzz.cdn.com/content/storage/c84f903e-32ae-4ce1-b66b-d876439fccf5"
"2021-01-15 12:36:48";"c84f903e-32ae-4ce1-b66b-d876439fccf5";"Audio";"Healthy Eating";"Disgust";0;"https://socialbuzz.cdn.com/content/storage/c84f903e-32ae-4ce1-b66b-d876439fccf5"
"2020-07-27 07:17:22";"c84f903e-32ae-4ce1-b66b-d876439fccf5";"Audio";"Healthy Eating";"Disgust";0;"https://socialbuzz.cdn.com/content/storage/c84f903e-32ae-4ce1-b66b-d876439fccf5"
"2020-11-30 16:38:18";"c84f903e-32ae-4ce1-b66b-d876439fccf5";"Audio";"Healthy Eating";"Disgust";0;"https://socialbuzz.cdn.com/content/storage/c84f903e-32ae-4ce1-b66b-d876439fccf5"
"2021-06-09 08:11:09";"91f7585b-c756-475b-9f21-877d7c48b579";"Photo";"Soccer";"Adore";72;"https://socialbuzz.cdn.com/content/storage/91f7585b-c756-475b-9f21-877d7c48b579"
"2021-04-30 09:31:51";"9a2c328f-16aa-490c-8ca2-c7deaa90db3f";"Photo";"Culture";"Heart";60;"https://socialbuzz.cdn.com/content/storage/9a2c328f-16aa-490c-8ca2-c7deaa90db3f"
"2021-02-04 02:04:38";"9a2c328f-16aa-490c-8ca2-c7deaa90db3f";"Photo";"Culture";"Dislike";10;"https://socialbuzz.cdn.com/content/storage/9a2c328f-16aa-490c-8ca2-c7deaa90db3f"
"2021-01-07 07:07:37";"9a2c328f-16aa-490c-8ca2-c7deaa90db3f";"Photo";"Culture";"Heart";60;"https://socialbuzz.cdn.com/content/storage/9a2c328f-16aa-490c-8ca2-c7deaa90db3f"
"2020-11-12 02:31:13";"9a2c328f-16aa-490c-8ca2-c7deaa90db3f";"Photo";"Culture";"Heart";60;"https://socialbuzz.cdn.com/content/storage/9a2c328f-16aa-490c-8ca2-c7deaa90db3f"
"2020-08-21 17:01:57";"9a2c328f-16aa-490c-8ca2-c7deaa90db3f";"Photo";"Culture";"Dislike";10;"https://socialbuzz.cdn.com/content/storage/9a2c328f-16aa-490c-8ca2-c7deaa90db3f"
"2021-03-16 13:40:17";"9a2c328f-16aa-490c-8ca2-c7deaa90db3f";"Photo";"Culture";"Dislike";10;"https://socialbuzz.cdn.com/content/storage/9a2c328f-16aa-490c-8ca2-c7deaa90db3f"
"2020-11-27 20:01:25";"9a2c328f-16aa-490c-8ca2-c7deaa90db3f";"Photo";"Culture";"Dislike";10;"https://socialbuzz.cdn.com/content/storage/9a2c328f-16aa-490c-8ca2-c7deaa90db3f"
"2020-07-29 22:46:16";"800f467b-53a3-4d20-9342-51fe4fa36ebb";"Gif";"Food";"Like";50;"https://socialbuzz.cdn.com/content/storage/800f467b-53a3-4d20-9342-51fe4fa36ebb"
"2021-04-17 12:50:29";"800f467b-53a3-4d20-9342-51fe4fa36ebb";"Gif";"Food";"Intrigued";45;"https://socialbuzz.cdn.com/content/storage/800f467b-53a3-4d20-9342-51fe4fa36ebb"
"2021-05-24 09:37:31";"b07a2298-7c03-49b3-a0a6-c65333847598";"Gif";"Culture";"Scared";15;"https://socialbuzz.cdn.com/content/storage/b07a2298-7c03-49b3-a0a6-c65333847598"
"2020-11-25 23:25:15";"b07a2298-7c03-49b3-a0a6-c65333847598";"Gif";"Culture";"Indifferent";20;"https://socialbuzz.cdn.com/content/storage/b07a2298-7c03-49b3-a0a6-c65333847598"
"2020-07-14 10:52:04";"f7c26d94-b7c6-45a0-b882-354d8d89c2af";"Photo";"Science";"Heart";60;"https://socialbuzz.cdn.com/content/storage/f7c26d94-b7c6-45a0-b882-354d8d89c2af"
"2020-10-06 03:05:10";"29d7781c-9302-4269-91f3-c23afb33467a";"Video";"Public Speaking";"Love";65;"https://socialbuzz.cdn.com/content/storage/29d7781c-9302-4269-91f3-c23afb33467a"
"2020-06-24 21:09:55";"f361cc99-64f0-4a7c-ad49-945ff01abaa6";"Photo";"Dogs";"Worried";12;"https://socialbuzz.cdn.com/content/storage/f361cc99-64f0-4a7c-ad49-945ff01abaa6"
"2021-04-21 10:42:22";"f361cc99-64f0-4a7c-ad49-945ff01abaa6";"Photo";"Dogs";"Worried";12;"https://socialbuzz.cdn.com/content/storage/f361cc99-64f0-4a7c-ad49-945ff01abaa6"
"2020-10-07 07:33:12";"fc346df4-d165-4ed0-8d43-a6896daf908e";"Video";"Public Speaking";"Peeking";35;"https://socialbuzz.cdn.com/content/storage/fc346df4-d165-4ed0-8d43-a6896daf908e"
"2020-12-06 01:37:31";"fc346df4-d165-4ed0-8d43-a6896daf908e";"Video";"Public Speaking";"Indifferent";20;"https://socialbuzz.cdn.com/content/storage/fc346df4-d165-4ed0-8d43-a6896daf908e"
"2021-03-09 21:37:12";"64b9d086-2fd4-46d0-a19d-848572029de1";"Audio";"Healthy Eating";"Want";70;"https://socialbuzz.cdn.com/content/storage/64b9d086-2fd4-46d0-a19d-848572029de1"
"2021-02-16 20:23:00";"362bdbf7-5b75-4ae5-8f37-79ef06b6e8e8";"Gif";"Technology";"Hate";5;"https://socialbuzz.cdn.com/content/storage/362bdbf7-5b75-4ae5-8f37-79ef06b6e8e8"
"2020-07-24 20:00:27";"d4813cf8-87d5-421e-81f7-c5d43c25c62a";"Gif";"Technology";"Cherish";70;"https://socialbuzz.cdn.com/content/storage/d4813cf8-87d5-421e-81f7-c5d43c25c62a"
"2021-01-18 23:49:26";"d4813cf8-87d5-421e-81f7-c5d43c25c62a";"Gif";"Technology";"Cherish";70;"https://socialbuzz.cdn.com/content/storage/d4813cf8-87d5-421e-81f7-c5d43c25c62a"
"2021-04-29 12:57:59";"8477eb49-08fd-44c3-a238-a13ee8cc5be8";"Audio";"Food";"Disgust";0;"https://socialbuzz.cdn.com/content/storage/8477eb49-08fd-44c3-a238-a13ee8cc5be8"
"2020-07-23 19:57:52";"6dbd153c-5b69-4ffb-a869-6285fb0c764d";"Audio";"Technology";"Adore";72;"https://socialbuzz.cdn.com/content/storage/6dbd153c-5b69-4ffb-a869-6285fb0c764d"
"2020-08-18 19:02:51";"9108109e-c521-4528-9d90-4c804cbb866d";"Audio";"Veganism";"Love";65;"https://socialbuzz.cdn.com/content/storage/9108109e-c521-4528-9d90-4c804cbb866d"
"2020-08-25 22:40:36";"9108109e-c521-4528-9d90-4c804cbb866d";"Audio";"Veganism";"Dislike";10;"https://socialbuzz.cdn.com/content/storage/9108109e-c521-4528-9d90-4c804cbb866d"
"2021-02-26 11:04:35";"9108109e-c521-4528-9d90-4c804cbb866d";"Audio";"Veganism";"Love";65;"https://socialbuzz.cdn.com/content/storage/9108109e-c521-4528-9d90-4c804cbb866d"
"2020-12-02 19:26:18";"9108109e-c521-4528-9d90-4c804cbb866d";"Audio";"Veganism";"Love";65;"https://socialbuzz.cdn.com/content/storage/9108109e-c521-4528-9d90-4c804cbb866d"
"2020-12-16 10:58:20";"9108109e-c521-4528-9d90-4c804cbb866d";"Audio";"Veganism";"Love";65;"https://socialbuzz.cdn.com/content/storage/9108109e-c521-4528-9d90-4c804cbb866d"
"2021-06-10 22:54:44";"fea9077f-2fe7-43bd-aaef-dc2619988d94";"Photo";"Culture";"Indifferent";20;"https://socialbuzz.cdn.com/content/storage/fea9077f-2fe7-43bd-aaef-dc2619988d94"
"2020-09-25 18:52:17";"58e8f463-aee3-46bb-81bb-a49ed8de8b04";"Gif";"Technology";"Interested";30;"https://socialbuzz.cdn.com/content/storage/58e8f463-aee3-46bb-81bb-a49ed8de8b04"
"2020-10-08 21:18:31";"96d90aa6-a75b-4a75-9565-45f6cc8c9e98";"Video";"Public Speaking";"Like";50;"https://socialbuzz.cdn.com/content/storage/96d90aa6-a75b-4a75-9565-45f6cc8c9e98"
"2021-04-26 23:42:28";"96d90aa6-a75b-4a75-9565-45f6cc8c9e98";"Video";"Public Speaking";"Intrigued";45;"https://socialbuzz.cdn.com/content/storage/96d90aa6-a75b-4a75-9565-45f6cc8c9e98"
"2021-02-07 16:17:27";"96d90aa6-a75b-4a75-9565-45f6cc8c9e98";"Video";"Public Speaking";"Intrigued";45;"https://socialbuzz.cdn.com/content/storage/96d90aa6-a75b-4a75-9565-45f6cc8c9e98"
"2020-12-14 23:43:17";"96d90aa6-a75b-4a75-9565-45f6cc8c9e98";"Video";"Public Speaking";"Like";50;"https://socialbuzz.cdn.com/content/storage/96d90aa6-a75b-4a75-9565-45f6cc8c9e98"
"2020-11-07 00:21:24";"96d90aa6-a75b-4a75-9565-45f6cc8c9e98";"Video";"Public Speaking";"Like";50;"https://socialbuzz.cdn.com/content/storage/96d90aa6-a75b-4a75-9565-45f6cc8c9e98"
"2021-02-04 18:29:03";"96d90aa6-a75b-4a75-9565-45f6cc8c9e98";"Video";"Public Speaking";"Like";50;"https://socialbuzz.cdn.com/content/storage/96d90aa6-a75b-4a75-9565-45f6cc8c9e98"
"2020-09-15 22:22:37";"96d90aa6-a75b-4a75-9565-45f6cc8c9e98";"Video";"Public Speaking";"Intrigued";45;"https://socialbuzz.cdn.com/content/storage/96d90aa6-a75b-4a75-9565-45f6cc8c9e98"
"2020-11-12 06:05:34";"6b09861c-712e-46e6-a2a5-72e4b3878767";"Photo";"Studying";"Cherish";70;"https://socialbuzz.cdn.com/content/storage/6b09861c-712e-46e6-a2a5-72e4b3878767"
"2020-07-31 22:10:12";"6b09861c-712e-46e6-a2a5-72e4b3878767";"Photo";"Studying";"Cherish";70;"https://socialbuzz.cdn.com/content/storage/6b09861c-712e-46e6-a2a5-72e4b3878767"
"2021-01-31 04:39:03";"4c009116-c94a-4633-83fb-956565358565";"Photo";"Soccer";"Like";50;"https://socialbuzz.cdn.com/content/storage/4c009116-c94a-4633-83fb-956565358565"
"2021-03-10 07:24:32";"4c009116-c94a-4633-83fb-956565358565";"Photo";"Soccer";"Like";50;"https://socialbuzz.cdn.com/content/storage/4c009116-c94a-4633-83fb-956565358565"
"2020-10-30 09:51:42";"4c009116-c94a-4633-83fb-956565358565";"Photo";"Soccer";"Like";50;"https://socialbuzz.cdn.com/content/storage/4c009116-c94a-4633-83fb-956565358565"
"2020-09-22 12:08:53";"34cd13f5-5fa9-45fe-ad8e-0135b67b558d";"Photo";"Tennis";"Heart";60;"https://socialbuzz.cdn.com/content/storage/34cd13f5-5fa9-45fe-ad8e-0135b67b558d"
"2021-02-17 06:16:49";"34cd13f5-5fa9-45fe-ad8e-0135b67b558d";"Photo";"Tennis";"Cherish";70;"https://socialbuzz.cdn.com/content/storage/34cd13f5-5fa9-45fe-ad8e-0135b67b558d"
"2021-01-08 20:01:25";"3cec7ac2-f9b6-4e4c-b392-63c59c3621f2";"Gif";"Healthy Eating";"Intrigued";45;"https://socialbuzz.cdn.com/content/storage/3cec7ac2-f9b6-4e4c-b392-63c59c3621f2"
"2021-02-13 03:51:07";"09bb0893-a05b-49bc-95ec-1e158577bf13";"Photo";"Healthy Eating";"Super Love";75;"https://socialbuzz.cdn.com/content/storage/09bb0893-a05b-49bc-95ec-1e158577bf13"
"2021-03-07 09:05:27";"09bb0893-a05b-49bc-95ec-1e158577bf13";"Photo";"Healthy Eating";"Super Love";75;"https://socialbuzz.cdn.com/content/storage/09bb0893-a05b-49bc-95ec-1e158577bf13"
"2021-03-10 22:54:44";"5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f";"Audio";"Public Speaking";"Intrigued";45;"https://socialbuzz.cdn.com/content/storage/5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f"
"2020-11-02 21:06:43";"5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f";"Audio";"Public Speaking";"Indifferent";20;"https://socialbuzz.cdn.com/content/storage/5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f"
"2021-04-01 13:22:56";"5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f";"Audio";"Public Speaking";"Intrigued";45;"https://socialbuzz.cdn.com/content/storage/5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f"
"2020-09-16 13:30:09";"5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f";"Audio";"Public Speaking";"Intrigued";45;"https://socialbuzz.cdn.com/content/storage/5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f"
"2020-09-21 11:57:18";"5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f";"Audio";"Public Speaking";"Indifferent";20;"https://socialbuzz.cdn.com/content/storage/5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f"
"2021-02-07 02:22:42";"5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f";"Audio";"Public Speaking";"Intrigued";45;"https://socialbuzz.cdn.com/content/storage/5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f"
"2020-10-23 01:36:13";"5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f";"Audio";"Public Speaking";"Intrigued";45;"https://socialbuzz.cdn.com/content/storage/5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f"
"2021-05-25 14:14:37";"5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f";"Audio";"Public Speaking";"Intrigued";45;"https://socialbuzz.cdn.com/content/storage/5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f"
"2020-08-17 05:11:55";"5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f";"Audio";"Public Speaking";"Intrigued";45;"https://socialbuzz.cdn.com/content/storage/5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f"
"2021-05-09 13:40:11";"2b7f2d2b-2a0b-4d33-ada9-ee9629742dff";"Photo";"Healthy Eating";"Hate";5;"https://socialbuzz.cdn.com/content/storage/2b7f2d2b-2a0b-4d33-ada9-ee9629742dff"
"2020-08-07 23:05:20";"2b7f2d2b-2a0b-4d33-ada9-ee9629742dff";"Photo";"Healthy Eating";"Hate";5;"https://socialbuzz.cdn.com/content/storage/2b7f2d2b-2a0b-4d33-ada9-ee9629742dff"
"2020-10-04 21:42:26";"57528f91-7b0d-4120-acaf-82ee87f6df7d";"Video";"Education";"Love";65;"https://socialbuzz.cdn.com/content/storage/57528f91-7b0d-4120-acaf-82ee87f6df7d"
"2021-01-10 22:44:20";"57528f91-7b0d-4120-acaf-82ee87f6df7d";"Video";"Education";"Love";65;"https://socialbuzz.cdn.com/content/storage/57528f91-7b0d-4120-acaf-82ee87f6df7d"
"2021-03-11 02:33:21";"4c598198-bd8b-4b86-8440-b8ecba62abe7";"Photo";"Technology";"Hate";5;"https://socialbuzz.cdn.com/content/storage/4c598198-bd8b-4b86-8440-b8ecba62abe7"
"2020-11-30 22:10:31";"4c598198-bd8b-4b86-8440-b8ecba62abe7";"Photo";"Technology";"Hate";5;"https://socialbuzz.cdn.com/content/storage/4c598198-bd8b-4b86-8440-b8ecba62abe7"
"2021-05-10 12:38:50";"4c598198-bd8b-4b86-8440-b8ecba62abe7";"Photo";"Technology";"Hate";5;"https://socialbuzz.cdn.com/content/storage/4c598198-bd8b-4b86-8440-b8ecba62abe7"
"2020-12-04 14:35:52";"1f0ed2b8-8531-416f-b694-a40a63f378a0";"Photo";"Animals";"Heart";60;"https://socialbuzz.cdn.com/content/storage/1f0ed2b8-8531-416f-b694-a40a63f378a0"
"2020-12-13 21:51:02";"1f0ed2b8-8531-416f-b694-a40a63f378a0";"Photo";"Animals";"Heart";60;"https://socialbuzz.cdn.com/content/storage/1f0ed2b8-8531-416f-b694-a40a63f378a0"
"2021-02-21 14:41:41";"65304022-f925-48f0-9dfc-436578f22c77";"Audio";"Soccer";"Disgust";0;"https://socialbuzz.cdn.com/content/storage/65304022-f925-48f0-9dfc-436578f22c77"
"2020-08-23 12:20:52";"65304022-f925-48f0-9dfc-436578f22c77";"Audio";"Soccer";"Disgust";0;"https://socialbuzz.cdn.com/content/storage/65304022-f925-48f0-9dfc-436578f22c77"
"2021-03-04 06:18:16";"65304022-f925-48f0-9dfc-436578f22c77";"Audio";"Soccer";"Adore";72;"https://socialbuzz.cdn.com/content/storage/65304022-f925-48f0-9dfc-436578f22c77"
"2021-01-05 21:46:55";"65304022-f925-48f0-9dfc-436578f22c77";"Audio";"Soccer";"Disgust";0;"https://socialbuzz.cdn.com/content/storage/65304022-f925-48f0-9dfc-436578f22c77"
"2020-12-23 14:29:16";"65304022-f925-48f0-9dfc-436578f22c77";"Audio";"Soccer";"Adore";72;"https://socialbuzz.cdn.com/content/storage/65304022-f925-48f0-9dfc-436578f22c77"
"2021-02-26 09:50:43";"65304022-f925-48f0-9dfc-436578f22c77";"Audio";"Soccer";"Adore";72;"https://socialbuzz.cdn.com/content/storage/65304022-f925-48f0-9dfc-436578f22c77"
"2020-12-04 16:12:04";"f5068d8a-d4ba-49ee-8f30-716c1ec57e04";"Gif";"Tennis";"Heart";60;"https://socialbuzz.cdn.com/content/storage/f5068d8a-d4ba-49ee-8f30-716c1ec57e04"
"2020-08-30 03:27:00";"f5068d8a-d4ba-49ee-8f30-716c1ec57e04";"Gif";"Tennis";"Heart";60;"https://socialbuzz.cdn.com/content/storage/f5068d8a-d4ba-49ee-8f30-716c1ec57e04"
"2021-05-18 16:48:02";"f5068d8a-d4ba-49ee-8f30-716c1ec57e04";"Gif";"Tennis";"Want";70;"https://socialbuzz.cdn.com/content/storage/f5068d8a-d4ba-49ee-8f30-716c1ec57e04"
"2020-11-28 12:55:15";"f5068d8a-d4ba-49ee-8f30-716c1ec57e04";"Gif";"Tennis";"Heart";60;"https://socialbuzz.cdn.com/content/storage/f5068d8a-d4ba-49ee-8f30-716c1ec57e04"
"2021-05-17 08:02:14";"f5068d8a-d4ba-49ee-8f30-716c1ec57e04";"Gif";"Tennis";"Heart";60;"https://socialbuzz.cdn.com/content/storage/f5068d8a-d4ba-49ee-8f30-716c1ec57e04"
"2021-06-11 23:26:52";"8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5";"Audio";"Technology";"Want";70;"https://socialbuzz.cdn.com/content/storage/8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5"
"2021-04-18 22:43:08";"8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5";"Audio";"Technology";"Want";70;"https://socialbuzz.cdn.com/content/storage/8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5"
"2020-10-18 16:06:40";"6fd589e8-53ab-4345-896a-f428a92fcbe6";"Video";"Education";"Intrigued";45;"https://socialbuzz.cdn.com/content/storage/6fd589e8-53ab-4345-896a-f428a92fcbe6"
"2021-04-17 11:05:23";"6fd589e8-53ab-4345-896a-f428a92fcbe6";"Video";"Education";"Love";65;"https://socialbuzz.cdn.com/content/storage/6fd589e8-53ab-4345-896a-f428a92fcbe6"
"2021-02-20 02:08:30";"6fd589e8-53ab-4345-896a-f428a92fcbe6";"Video";"Education";"Dislike";10;"https://socialbuzz.cdn.com/content/storage/6fd589e8-53ab-4345-896a-f428a92fcbe6"
